m,targetID,KID,dimerID,Linf,MSE,goodenough,targetID_name
16,4,2,36,2.0,12.0,False,NOR
16,8,8,37,2.0,44.0,False,AneqB
16,1,8,131,2.0,8.19420893964168,False,NAND
16,3,1,7,2.0,24.0,False,XOR
16,2,3,78,1.48924887485176,9.008267262925827,False,OR
16,5,3,122,2.0,24.0,False,XNOR
16,6,9,13,2.5088923742256393,5.000003410465296,False,ANOTB
16,1,5,108,1.569017730740172,8.643783274104242,False,NAND
16,8,0,77,1.8320913687164297,3.4279894163769655,False,AneqB
16,3,0,90,1.1953151151184764,11.94309287069571,False,XOR
16,7,6,110,2.0,1.9667388835666204,False,AeqB
16,4,9,40,0.995325715412033,3.8637737495264552,True,NOR
16,9,4,65,1.7448448427553438,2.5353512375165956,False,DoubleBandpass
16,6,7,17,2.0,12.0,False,ANOTB
16,0,7,18,2.0,12.0,False,AND
16,5,5,9,2.0,22.44714863390966,False,XNOR
16,10,7,24,3.9603960396039604,62.34003023183917,False,ratio
16,4,2,44,2.0,12.0,False,NOR
16,7,4,62,2.0,1.6666666670554795,False,AeqB
16,10,3,65,2.0061641202602694,19.437777882125207,False,ratio
16,7,0,22,2.0,2.0,False,AeqB
16,8,9,104,1.8999006370103824,3.6408804368537067,False,AneqB
16,2,3,68,1.4415513198894712,8.928600941841026,False,OR
16,6,3,26,2.0,12.0,False,ANOTB
16,0,4,52,1.7259457033797165,7.447769894939089,False,AND
16,9,8,18,2.0,3.0,False,DoubleBandpass
16,3,3,30,2.2314088483543206,20.2289404678876,False,XOR
16,9,5,28,2.0,3.0,False,DoubleBandpass
16,3,6,103,2.0,12.958773955769706,False,XOR
16,6,7,92,2.0,12.0,False,ANOTB
16,9,0,129,1.4877542386544653,2.164702475920658,False,DoubleBandpass
16,6,8,15,1.9491896148302514,2.5478499979388634,False,ANOTB
16,0,2,24,2.0,3.2728946594774633,False,AND
16,6,5,133,2.0,12.0,False,ANOTB
16,7,7,69,2.0,1.3759894476560348,False,AeqB
16,0,0,40,2.0,7.852594697106704,False,AND
16,10,6,87,2.5522449740449202,13.231668028091947,False,ratio
16,10,3,86,2.1351972900102396,7.978000180237575,False,ratio
16,6,7,65,2.0,12.0,False,ANOTB
16,3,1,4,2.0,19.60649774656175,False,XOR
16,10,3,123,2.4126424035118585,14.212997995457059,False,ratio
16,1,8,60,1.5350741632114564,8.12690077303224,False,NAND
16,6,9,60,2.0,12.0,False,ANOTB
16,4,4,86,1.1256808315656497,6.025146851236156,False,NOR
16,8,8,81,1.859621662873142,3.625504844043567,False,AneqB
16,2,2,74,1.150312399784879,6.6522434870573095,False,OR
16,6,0,99,1.4374535878990664,7.560311839480312,False,ANOTB
16,8,1,26,2.4335149205112865,18.03830431482307,False,AneqB
16,4,5,98,1.1000118580492755,5.934467015001965,False,NOR
16,1,3,103,2.0,9.026495044453458,False,NAND
16,1,5,56,2.0,36.0,False,NAND
16,1,8,69,1.7228552266230759,8.021568322722544,False,NAND
16,3,3,68,1.0054282140003448,11.999845117132166,False,XOR
16,2,6,71,1.2048312569631032,7.2916309378960475,False,OR
16,8,0,130,1.8469407468038912,3.5373654273460375,False,AneqB
16,10,7,81,3.9603960396039604,32.431615363315956,False,ratio
16,1,3,51,1.5413102052069987,8.622464024238786,False,NAND
16,8,1,12,3.1255413016777878,27.05063627064257,False,AneqB
16,8,2,135,2.0,44.0,False,AneqB
16,8,7,29,2.6614701321240415,19.5018902752304,False,AneqB
16,3,2,117,1.0214081064941478,12.000591617760358,False,XOR
16,8,0,115,2.0671860383719465,11.317427052427254,False,AneqB
16,2,3,67,2.0,36.0,False,OR
16,6,3,40,2.0,12.0,False,ANOTB
16,6,5,21,2.0,12.0,False,ANOTB
16,2,8,3,2.0,36.0,False,OR
16,1,3,93,1.2434597987733733,10.462543347525926,False,NAND
16,8,1,42,1.901220744509444,3.669016832466507,False,AneqB
16,6,1,66,1.4194177892235464,4.390120655124982,False,ANOTB
16,7,6,11,2.0,1.6666666666700072,False,AeqB
16,5,9,6,2.0,14.480284468199997,False,XNOR
16,10,8,44,2.299022173196398,25.0122971950874,False,ratio
16,5,6,54,1.3991295712989738,12.186821794840034,False,XNOR
16,2,8,37,2.0,36.0,False,OR
16,4,6,70,1.3032071784279349,4.052000453992331,False,NOR
16,7,1,41,1.957814932316884,1.8127448955377519,False,AeqB
16,10,4,8,3.9603960396039604,62.34003023183917,False,ratio
16,1,4,104,2.0,8.064536925142995,False,NAND
16,5,3,86,1.1428934845154837,11.538154142866313,False,XNOR
16,2,9,89,1.2850102456554988,7.578703879650612,False,OR
16,4,7,45,1.0968049166025562,5.188277094583394,False,NOR
16,7,6,90,2.0,1.9068113921999084,False,AeqB
16,6,3,64,2.0,12.0,False,ANOTB
16,0,3,52,2.0,12.0,False,AND
16,7,3,100,2.0,2.0,False,AeqB
16,5,1,22,2.0,23.414207544016733,False,XNOR
16,7,2,124,2.0,1.9180119660698056,False,AeqB
16,10,7,13,3.9603960396039604,62.34003023183917,False,ratio
16,0,4,133,2.0,11.271405005078199,False,AND
16,5,0,127,1.5251514050523527,10.711054020499413,False,XNOR
16,10,0,54,2.0741772338807665,16.324628957935246,False,ratio
16,3,8,104,1.0668126132360372,11.273537531237634,False,XOR
16,10,2,22,3.9603960396039604,59.15615167864987,False,ratio
16,6,1,40,1.4184436366008146,7.27997030163693,False,ANOTB
16,3,8,60,1.1835435161601953,11.780824397370173,False,XOR
16,7,7,48,2.0,1.9921500567075245,False,AeqB
16,1,5,53,1.5886763285112047,8.52416188335053,False,NAND
16,7,2,9,2.0,1.9774995700861633,False,AeqB
16,8,3,128,1.8285347434892163,3.4670557438278387,False,AneqB
16,0,3,45,1.7409136884175949,7.91526324826696,False,AND
16,3,8,94,1.3914961321654609,11.962760454006192,False,XOR
16,9,0,81,2.0,2.7535488358380973,False,DoubleBandpass
16,0,7,46,2.0,12.0,False,AND
16,1,1,77,1.545162055902667,8.451732233749802,False,NAND
16,8,9,36,2.0,12.837217990554842,False,AneqB
16,8,6,86,1.9030410502181538,3.588123208064944,False,AneqB
16,8,5,132,1.8300543551000947,3.782767864902413,False,AneqB
16,9,0,17,1.6553404908499716,2.3265550931641843,False,DoubleBandpass
16,8,3,18,3.4019299944708465,28.80097790029629,False,AneqB
16,6,6,66,1.5578602946344349,4.820348831842328,False,ANOTB
16,5,6,55,1.0270729808582302,11.986368105266658,False,XNOR
